Key;Year;HS92-4;HS92-4 Short Label;HS92-2;HS92-2 Short Label;HS92 Section;WB-CapitalType;BEC4-3;BEC4-3 Label;NACE-4;NACE-4 Labels;Nace-2 Label;Chemical Vertical;PCI;RCA;Export (Real Value USD);Import  (Real Value USD);Norm PCI;Norm RCA;Share Export;Share Export Sector;Global Export HS92 Sector;Ro Export HS92 Sector;Ro Import HS92 Sector;Weight Export per Sector;Weight Import per Sector; PCI Export per Sector; PCI Import per Sector;Norm PCI per Sector;RCA Export per Sector;RCA Export;Norm RCA Export per Sector
1962 Chemicals;1962;3803 HS92;Tall oil;38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;-0.684269011;;0;899,773;34.72930502;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0049790;;-0.003406973;;;;
1962 Chemicals;1962;3806 HS92;Rosin and resin acids;38 HS92;Miscellaneous chemical products;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.269608732;;0;73,425;55.09959815;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0004063;;0.000109544;;;;
1962 Chemicals;1962;3808 HS92;Insecticides, rodenticides, fungicides, etc.;38 HS92;Miscellaneous chemical products;Chemicals;Consumer goods;630;Non-durable consumer goods;20.20;Manufacture of pesticides and other agrochemical products;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;0.203626377;0.040303648;105,847;8,954,935;53.69052877;0.404772254;0.00001360%;0.00016121%;65658269729;21926738;180713744;0.004827303;0.0495531;0.000982966;0.010090328;0.259180431;0.000194558;3.74743E-06;0.001953958
1962 Chemicals;1962;3811 HS92;Anti-knock;38 HS92;Miscellaneous chemical products;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Automotive;1.212025992;;0;1,069,204;75.22514984;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0059166;;0.007171026;;;;
1962 Chemicals;1962;3823 HS92;Industrial monocarboxylic fatty acids;38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;-0.021520171;0.10803528;578,277;3,966,804;48.88246903;1.085005601;0.00007428%;0.00088074%;65658269729;21926738;180713744;0.026373143;0.0219508;-0.000567555;-0.000472384;1.289184353;0.00284923;5.48798E-05;0.028615008
1962 Chemicals;1962;3824 HS92;Chemical preparations, n.e.s. (not elsewhere specified);38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0.00;0.00;0.00;Coatings and Adhesives;1.212025992;;0;1,069,204;75.22514984;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0059166;;0.007171026;;;;
1962 Chemicals;1962;3901 HS92;Polymers of ethylene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;1.193715846;;0;1,271,631;74.83413219;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0070367;;0.008399837;;;;
1962 Chemicals;1962;3902 HS92;Polymers of propylene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;1.193715846;;0;635,816;74.83413219;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0035184;;0.004199922;;;;
1962 Chemicals;1962;3903 HS92;Polymers of styrene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;1.193715846;;0;635,816;74.83413219;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0035184;;0.004199922;;;;
1962 Chemicals;1962;3904 HS92;Polymers of vinyl chloride;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;1.193715846;;0;1,271,631;74.83413219;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0070367;;0.008399837;;;;
1962 Chemicals;1962;3905 HS92;Polymers of vinyl acetate;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;1.193715846;;0;635,816;74.83413219;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0035184;;0.004199922;;;;
1962 Chemicals;1962;3906 HS92;Acrylic polymers;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Coatings and Adhesives;1.193715846;;0;635,816;74.83413219;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0035184;;0.004199922;;;;
1962 Chemicals;1962;3907 HS92;Polyacetals;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Automotive;0.981037488;;0;1,784,097;70.2923337;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0098725;;0.009685296;;;;
1962 Chemicals;1962;3908 HS92;Polyamides;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Automotive;0.981037488;;0;446,024;70.2923337;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0024681;;0.002421323;;;;
1962 Chemicals;1962;3909 HS92;Amino-resins;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Coatings and Adhesives;0.981037488;;0;892,048;70.2923337;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0049362;;0.004842645;;;;
1962 Chemicals;1962;3910 HS92;Silicones in primary forms;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Plastics and Packaging Materials;0.981037488;;0;446,024;70.2923337;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0024681;;0.002421323;;;;
1962 Chemicals;1962;3912 HS92;Cellulose n.e.c.;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.987858342;;0;2,190,802;70.43799471;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0121231;;0.011975857;;;;
1962 Chemicals;1962;3914 HS92;Ion-exchangers based on polymers;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Plastics and Packaging Materials;1.087376667;;0;1,081,840;72.56323294;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0059865;;0.006509563;;;;
1962 Chemicals;1962;3916 HS92;Monofilament;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.269608732;;0;73,425;55.09959815;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0004063;;0.000109544;;;;
1962 Chemicals;1962;3920 HS92;Other plates of plastics, noncellular and not reinforced;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.987858342;;0;730,267;70.43799471;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0040410;;0.003991951;;;;
1962 Chemicals;1962;3922 HS92;Baths, sinks etc.;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.809573237;;0;1,147,590;66.63067257;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0063503;;0.005141049;;;;
1962 Chemicals;1962;3923 HS92;Packing lids;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.809573237;;0;1,147,590;66.63067257;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0063503;;0.005141049;;;;
1962 Chemicals;1962;3926 HS92;Other articles of plastic;39 HS92;Plastics;Chemicals;Intermediate goods;322;Processed, Industrial supplies, n.e.s.;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.828242864;;0;1,686,511;67.02936703;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0093325;;0.007729576;;;;
1962 Chemicals;1962;4001 HS92;Natural rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;1.29;Growing of other perennial crops;Crop and animal production, hunting and related service activities;Rubber Industry;-2.548116137;;0;41,483,828;0;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.2295555;;-0.584933991;;;;
1962 Chemicals;1962;4002 HS92;Synthetic rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Rubber Industry;0.243568768;;0;19,342,321;54.54350833;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.1070329;;0.026069878;;;;
1962 Chemicals;1962;4004 HS92;Scrap of rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;-0.880794032;;0;0;30.532465;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0000000;;;;;;
1962 Chemicals;1962;4008 HS92;Vulcanized rubber plates;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;0.404571659;;0;1,384,654;57.98176455;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0076621;;0.003099885;;;;
1962 Chemicals;1962;4010 HS92;Conveyor belts of vulcanized rubber;40 HS92;Rubber;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Automotive;0.76817136;;0;214,149;65.74652533;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0011850;;0.000910297;;;;
1962 Chemicals;1962;4011 HS92;New pneumatic tires of rubber;40 HS92;Rubber;Chemicals;Intermediate goods;530;Parts and accessories of transport equipment;22.11;"Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres";Manufacture of rubber and plastic products;Automotive;0.478505309;;0;10,495,577;59.56063578;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0580785;;0.027790854;;;;
1962 Chemicals;1962;4012 HS92;Used pneumatic tires of rubber;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.11;"Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres";Manufacture of rubber and plastic products;Automotive;0.478505309;;0;2,623,894;59.56063578;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0145196;;0.006947713;;;;
1962 Chemicals;1962;4014 HS92;Rubber hygenic or pharmeceutical items;40 HS92;Rubber;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;0.774959547;;0;127,003;65.89148873;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0007028;;0.00054463;;;;
1962 Chemicals;1962;4016 HS92;Other articles of vulcanized rubber;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;0.405500501;;0;847,701;58.0016002;;0.00000000%;0.00000000%;65658269729;21926738;180713744;;0.0046908;;0.001902142;;;;
1963 Chemicals;1963;2804 HS92;Silicon & rare gases;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-0.41121139;0.09630873;95,522;1,742,739;40.56051748;0.967235069;0.00001100%;0.00013213%;72293789947;37227022;257336585;0.002565932;0.0067722;-0.00105514;-0.002784812;0.104075522;0.000247122;5.71695E-06;0.002481859
1963 Chemicals;1963;2811 HS92;Other inorganic acids;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.071241974;0.23932505;185,313;1,567,778;50.86342738;2.403557614;0.00002134%;0.00025633%;72293789947;37227022;257336585;0.004977916;0.0060923;0.000354637;0.000434029;0.253193885;0.00119134;2.75606E-05;0.011964709
1963 Chemicals;1963;2812 HS92;Halides of nonmetals;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;1.076721918;;0;37,407;72.33569816;;0.00000000%;0.00000000%;72293789947;37227022;257336585;;0.0001454;;0.000156515;;;;
1963 Chemicals;1963;2821 HS92;Iron oxides and hydroxides;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-0.655056179;0.5192758;1,233,436;7,411,953;35.35315221;5.215121872;0.00014204%;0.00170614%;72293789947;37227022;257336585;0.033132814;0.0288026;-0.021703855;-0.018867296;1.171349421;0.017205069;0.000398024;0.172791664
1963 Chemicals;1963;2825 HS92;Metal base oxides, n.e.c.;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.056444689;1.2400507;1,233,436;478,934;50.54742773;12.45391279;0.00014204%;0.00170614%;72293789947;37227022;257336585;0.033132814;0.0018611;0.001870171;0.00010505;1.674778527;0.041086369;0.000950498;0.412633177
1963 Chemicals;1963;2833 HS92;Sulfates;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.056444689;3.930478;5,857,279;1,463,070;50.54742773;39.47405557;0.00067450%;0.00810205%;72293789947;37227022;257336585;0.157339446;0.0056854;0.008880976;0.000320913;7.953104251;0.618419229;0.014306598;6.210826015
1963 Chemicals;1963;2836 HS92;Carbonates;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.056444689;3.41206;6,761,500;2,184,590;50.54742773;34.26754864;0.00077863%;0.00935281%;72293789947;37227022;257336585;0.181628818;0.0084892;0.010251982;0.000479172;9.180869546;0.619728424;0.014336885;6.223974352
1963 Chemicals;1963;2843 HS92;Compounds of precious metals;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.056444689;1.8399882;904,214;721,520;50.54742773;18.47912555;0.00010413%;0.00125075%;72293789947;37227022;257336585;0.024289184;0.0028038;0.001370995;0.00015826;1.22775579;0.044691813;0.001033907;0.448842887
1963 Chemicals;1963;2844 HS92;Uranium;28 HS92;Inorganic chemicals;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Nuclear and Radioactive Materials;0.200527121;;0;193,308;53.6243434;;0.00000000%;0.00000000%;72293789947;37227022;257336585;;0.0007512;;0.000150633;;;;
